id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
54161,2e-06,unas,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,2,2,3,0,0,0,8,15,0,Analysis,1
6567,9e-06,udp,-,INT,2,0,226,0,111111.1072,254,0,100444440.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,113,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
65431,1.38183,tcp,-,FIN,10,8,546,354,12.302527,254,252,2848.396729,1794.721558,2,1,145.926111,183.598,9776.247964,255.799578,255,2852221885,4135548746,255,0.208991,0.096638,0.112353,55,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
60785,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,2,2,2,2,0,0,0,2,13,0,Generic,1
4262,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,9,9,0,DoS,1
49305,0.437575,tcp,-,FIN,24,8,23198,354,70.844996,254,252,406458.3125,5667.599609,9,1,15.828608,52.325715,1216.189117,72.664047,255,3303413531,3882838005,255,0.113117,0.071293,0.041824,967,44,0,0,6,1,2,2,1,2,0,0,0,2,6,0,Fuzzers,1
7860,0.465222,tcp,-,FIN,10,6,626,268,32.242671,254,252,9698.595703,3851.924561,2,1,51.691333,80.401398,2723.754318,154.474734,255,639293941,2164001929,255,0.083813,0.034833,0.04898,63,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
47988,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6671,5e-06,trunk-1,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,DoS,1
44487,0.560773,tcp,http,FIN,10,6,1306,268,26.748791,254,252,16776.8418,3195.588867,2,1,62.216222,94.112602,3096.431149,153.794734,255,488399530,924960196,255,0.146868,0.090199,0.056669,131,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Worms,1
65960,6.618974,tcp,-,REQ,6,0,270,0,0.755404,254,0,271.945465,0.0,5,0,1323.79475,0.0,2418.226,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,19,6,13,1,1,17,0,0,0,13,17,0,Normal,0
3663,0.678688,tcp,http,FIN,10,6,1306,268,22.101467,254,252,13862.04004,2640.388672,2,1,71.071667,114.114398,3585.672173,175.462531,255,94971482,1211350451,255,0.187901,0.10811,0.079791,131,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Worms,1
65442,1.537748,tcp,-,FIN,10,8,564,354,11.055128,254,252,2642.825684,1612.748047,2,1,169.005111,202.268141,10846.99854,296.29975,255,2454751213,575639925,255,0.250309,0.121867,0.128442,56,44,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
8891,2.008628,tcp,http,FIN,38,204,1988,263696,119.982402,254,252,7710.736328,1045107.438,2,100,54.287245,9.438502,2700.060844,1144.644601,255,1224600597,3064456751,255,0.140677,0.0688,0.071877,52,1293,1,127488,2,1,1,1,1,1,0,0,1,1,1,0,Worms,1
44381,2.148298,tcp,-,FIN,10,8,556,354,7.913241,254,252,1865.662964,1154.402222,2,1,238.699778,283.918563,14097.06854,439.123344,255,2431450625,1683337942,255,0.233763,0.12519,0.108573,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
38350,0.027747,tcp,-,FIN,48,50,2958,32368,3495.873474,31,29,835261.5,9145782.0,7,18,0.583319,0.554571,0.0,48.693817,255,1201917871,3347564987,255,0.000704,0.000569,0.000135,62,647,0,0,2,0,1,1,1,1,0,0,0,2,7,0,Normal,0
5547,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Exploits,1
10362,3.053858,tcp,http,FIN,10,16,864,11124,8.186366,62,252,2038.077759,27320.19531,2,5,339.317556,196.420467,25034.26411,16848.20416,255,2528475011,2434815290,255,0.116696,0.08326,0.033436,86,695,1,4987,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51840,0.521403,tcp,-,FIN,10,8,534,354,32.604338,254,252,7380.087891,4756.397461,2,1,57.933667,68.75157,3248.476691,151.5,255,1909608986,864947920,255,0.112186,0.039614,0.072572,53,44,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
45004,0.998369,tcp,-,FIN,10,8,534,354,17.027773,254,252,3854.286377,2484.051514,2,1,108.470333,125.26557,5660.303913,255.975781,255,3448753340,1384541373,255,0.259775,0.121506,0.138269,53,44,0,0,6,1,1,1,1,1,0,0,0,2,3,0,Fuzzers,1
6482,0.390372,tcp,http,FIN,14,6,8682,268,48.671523,254,252,165216.7656,4590.493164,4,1,24.145231,70.977797,1517.354638,95.391852,255,2048442348,1642264782,255,0.072417,0.035482,0.036935,620,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
3743,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,Analysis,1
61306,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,1,1,1,1,0,0,0,1,20,0,Generic,1
54993,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,2,2,3,0,0,0,8,7,0,DoS,1
21075,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,25,25,25,36,0,0,0,25,36,0,Generic,1
22524,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,16,16,16,34,0,0,0,17,34,0,Generic,1
6738,3e-06,iso-tp4,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,4,0,0,0,3,4,0,Analysis,1
51373,4e-06,etherip,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,8,14,0,Exploits,1
46136,0.173632,tcp,-,FIN,10,6,552,268,86.389608,254,252,22899.00586,10320.67871,2,1,17.916778,24.9556,929.255789,35.707152,255,3076650942,471937726,255,0.063446,0.04883,0.014616,55,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
21939,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,16,16,16,38,0,0,0,16,38,0,Generic,1
50087,0.315213,tcp,http,FIN,10,6,1302,268,47.586871,254,252,29744.9668,5685.044922,2,1,28.554111,59.245199,1657.568439,81.730828,255,2993197197,4128834020,255,0.068144,0.018976,0.049168,130,45,1,0,1,1,1,1,1,1,0,0,1,1,3,0,Worms,1
63664,0.431666,tcp,http,FIN,10,8,1294,354,39.382301,254,252,21590.76758,5745.182617,2,1,47.962889,52.069145,3088.235721,113.840578,255,2285045902,209902208,255,0.097639,0.047976,0.049663,129,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
3736,1.1e-05,udp,-,INT,2,0,806,0,90909.0902,254,0,293090912.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,403,0,0,0,5,2,1,1,1,1,0,0,0,3,1,0,Shellcode,1
6668,5.566142,tcp,http,FIN,64,376,3114,482584,78.869708,254,252,4406.642578,691755.25,2,185,88.351463,14.691118,4387.322053,1946.498734,255,2449907520,1243303547,255,0.153739,0.071058,0.082681,49,1283,1,233472,3,1,1,3,1,2,0,0,1,3,1,0,Worms,1
55429,4e-06,sdrp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,8,8,8,8,0,0,0,8,18,0,Exploits,1
51445,3e-06,pri-enc,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,7,14,0,Backdoor,1
47192,1.2e-05,udp,-,INT,2,0,630,0,83333.33039,254,0,210000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,315,0,0,0,3,2,2,1,1,1,0,0,0,1,2,0,Shellcode,1
58869,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Analysis,1
1723,3e-06,xnet,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
10690,0.344051,tcp,http,FIN,10,6,1296,268,43.598187,254,252,27135.51172,5208.530273,2,1,36.186111,62.513801,1919.077426,105.955047,255,1127049042,905114555,255,0.106057,0.031473,0.074584,130,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
5535,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,9,4,0,DoS,1
70480,1.30508,tcp,-,FIN,10,6,534,268,11.493548,254,252,2948.478027,1373.095825,2,1,138.637333,241.452,9035.287072,438.294344,255,3416810070,1300608801,255,0.186946,0.097811,0.089135,53,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
11689,0.334834,tcp,http,FIN,10,6,866,268,44.798317,254,252,18636.09961,5351.905762,2,1,30.280889,53.679602,1606.259132,68.86607,255,3945378997,3463091928,255,0.119142,0.066431,0.052711,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
4471,0.418612,tcp,http,FIN,62,14,73873,612,179.16352,254,252,1389009.375,10874.03125,28,1,6.649967,30.924615,697.37216,45.69534,255,112356990,4120472777,255,0.029714,0.016587,0.013127,1192,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
33592,0.009048,tcp,-,FIN,36,38,2334,16290,8068.081364,31,29,2007073.375,14024757.0,7,12,0.247686,0.229243,14.402699,13.406005,255,960740776,3110580847,255,0.000701,0.000562,0.000139,65,429,0,0,10,0,3,1,1,1,0,0,0,3,4,0,Normal,0
58632,1.1e-05,vines,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Fuzzers,1
60065,0.975121,tcp,-,FIN,10,8,564,354,17.433733,254,252,4167.687988,2543.27417,2,1,101.987,127.113141,6213.882901,172.440281,255,1234640599,2132605855,255,0.149487,0.08532,0.064167,56,44,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
54112,1.1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,11,16,0,Backdoor,1
51828,0.269653,tcp,http,FIN,10,6,1006,268,55.627048,254,252,26878.99023,6645.578125,2,1,27.707444,48.263398,1360.492067,66.16818,255,2140046805,853247791,255,0.05576,0.028325,0.027435,101,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
47750,4e-06,trunk-1,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,21,2,6,6,6,6,0,0,0,6,16,0,Backdoor,1
61981,5e-06,udp,-,INT,2,0,1238,0,200000.0051,254,0,990400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,619,0,0,0,8,2,1,1,1,1,0,0,0,2,1,0,DoS,1
69478,1.203478,tcp,-,FIN,14,10,774,556,19.111276,254,252,4779.480957,3330.347656,4,3,86.662536,121.456,4377.068414,151.309266,255,1523608593,332078272,255,0.230091,0.110365,0.119726,55,56,0,0,4,1,19,3,3,4,0,0,0,4,4,0,Normal,0
45416,0.725522,tcp,-,FIN,10,6,1012,268,20.67477,254,252,10045.18164,2469.945801,2,1,80.504333,115.129398,3891.537293,165.889922,255,3678560319,3678855756,255,0.200734,0.149864,0.05087,101,45,0,0,5,1,1,1,1,1,0,0,0,2,2,0,Fuzzers,1
526,9e-06,dcn,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Exploits,1
57663,4e-06,mobile,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,2,2,2,2,0,0,0,2,14,0,Analysis,1
63826,8e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,6,6,6,0,0,0,10,10,0,Analysis,1
54095,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,4,4,5,0,0,0,9,9,0,Analysis,1
45204,0.59922,tcp,-,FIN,10,8,1006,354,28.370216,254,252,12095.72461,4138.713867,2,1,64.747667,76.191,3942.702176,148.026266,255,689532325,3002532908,255,0.152683,0.065873,0.08681,101,44,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
60747,1.086496,tcp,http,FIN,10,8,968,354,15.646629,254,252,6420.640137,2282.567139,2,1,117.653889,148.811,7396.134935,233.085734,255,3373977701,3634662934,255,0.081708,0.044808,0.0369,97,44,1,0,1,1,1,1,1,1,0,0,1,4,1,0,Exploits,1
11580,0.992782,tcp,-,FIN,10,8,564,354,17.123598,254,252,4093.547119,2498.030762,2,1,104.940778,131.856859,7005.262731,170.2955,255,461199772,1399039897,255,0.124805,0.069774,0.055031,56,44,0,0,7,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
24640,0.001075,udp,dns,CON,2,2,146,178,2790.69758,31,29,543255.8125,662325.5625,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,2,0,0,0,4,4,0,Normal,0
57912,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,4,4,4,4,0,0,0,6,14,0,Generic,1
735,8e-06,sat-expak,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
54422,1.1e-05,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,3,2,2,3,0,0,0,3,15,0,Backdoor,1
72822,1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,1,1,4,0,0,0,1,4,0,Normal,0
3235,3e-06,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Reconnaissance,1
44155,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49366,0.567795,tcp,ftp,FIN,12,12,574,682,40.507579,254,252,7425.215332,8820.084961,3,4,51.617726,39.906547,2540.415662,56.818355,255,1122653126,4275356354,255,0.1374,0.093077,0.044323,48,57,0,0,4,1,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
57052,1e-05,ddx,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Backdoor,1
61846,0.627399,tcp,-,FIN,10,8,564,354,27.095994,254,252,6477.536133,3952.827393,2,1,69.023667,88.59457,5429.226249,138.035266,255,3333222374,966777218,255,0.053447,0.007226,0.046221,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
17500,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,Generic,1
24108,0.001033,udp,-,CON,2,2,130,162,2904.162775,31,29,503388.2188,627299.1875,0,0,0.003,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,9,0,1,1,1,1,0,0,0,5,7,0,Normal,0
47256,4e-06,udp,-,INT,2,0,238,0,250000.0006,254,0,238000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
5405,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,15,5,0,Analysis,1
26581,0.008958,tcp,-,FIN,38,36,2438,16186,8149.140653,31,29,2120116.25,14054030.0,7,12,0.233514,0.239486,0.0,13.296678,255,2019694467,2019972531,255,0.000732,0.000572,0.00016,64,450,0,0,4,0,3,1,1,1,0,0,0,4,7,0,Normal,0
45630,1.2e-05,udp,-,INT,2,0,298,0,83333.33039,254,0,99333328.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,149,0,0,0,7,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
52731,0.483819,tcp,http,FIN,10,8,826,2772,35.137106,62,252,12302.12109,40114.17578,2,2,53.757667,56.036285,2700.294058,76.414961,255,3484045157,2431418184,255,0.106274,0.057758,0.048516,83,347,1,969,1,1,4,1,1,1,0,0,1,2,2,0,DoS,1
16634,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic,1
54926,4e-06,udp,-,INT,2,0,240,0,250000.0006,254,0,240000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
61434,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,9,7,0,Generic,1
44157,1.644162,tcp,http,FIN,58,14,68111,612,43.183091,254,252,325695.375,2768.583496,26,1,28.154386,117.822695,2850.093955,184.599437,255,2523558557,3589322147,255,0.216983,0.112456,0.104527,1174,44,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Fuzzers,1
51996,3e-06,pim,-,INT,2,0,200,0,29411.76419,254,0,23529412.0,0.0,0,0,0.034,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,8,14,0,DoS,1
17781,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,23,23,23,24,0,0,0,23,24,0,Generic,1
55048,1e-05,ptp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,2,2,2,2,0,0,0,7,11,0,Backdoor,1
47848,5e-06,ipv6-opts,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,2,2,2,2,0,0,0,3,14,0,Backdoor,1
63472,0.863357,tcp,-,FIN,10,10,834,1358,22.007119,62,252,6958.882324,11332.50781,2,2,95.928556,86.309891,6161.116814,137.402719,255,1130181157,3928950637,255,0.147994,0.06472,0.083274,83,136,0,0,5,1,2,1,1,1,0,0,0,1,9,0,Analysis,1
74184,1.13375,tcp,http,FIN,10,10,800,1352,16.758545,62,252,5080.485352,8587.431641,2,2,125.967667,119.188445,7637.050185,185.367219,255,3920985118,3186938091,255,0.167838,0.06105,0.106788,80,135,1,231,2,1,1,1,1,3,0,0,1,2,2,0,Normal,0
22886,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,15,15,7,16,0,0,0,15,16,0,Generic,1
1794,1.5e-05,udp,-,INT,2,0,630,0,66666.66835,254,0,168000000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,315,0,0,0,2,2,1,1,1,1,0,0,0,2,2,0,Shellcode,1
50145,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,4,4,5,0,0,0,9,14,0,Analysis,1
46524,2.38404,tcp,http,FIN,14,6,1274,268,7.969665,254,252,3969.731934,751.665222,6,1,183.045534,474.796594,18828.58855,941.014688,255,3775905999,1223450228,255,0.056272,0.010054,0.046218,91,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
20483,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,18,18,18,24,0,0,0,19,24,0,Generic,1
74661,1.363275,tcp,http,FIN,10,10,810,1168,13.937026,62,252,4277.933594,6173.369141,2,2,151.475,135.078328,8357.495605,306.412812,255,1188404005,1428740837,255,0.208744,0.107865,0.100879,81,117,1,139,3,1,3,2,2,3,0,0,4,2,3,0,Normal,0
11675,1.502146,tcp,-,FIN,10,8,564,354,11.317142,254,252,2705.462646,1650.971313,2,1,165.597667,202.977859,11296.59367,316.767094,255,4018553466,3133341371,255,0.152669,0.0813,0.071369,56,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
62299,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,Fuzzers,1
59796,2.095087,tcp,http,FIN,38,204,2004,263720,115.03102,254,252,7453.628418,1002070.063,2,100,56.623971,9.804177,2715.093495,1200.314438,255,496428052,4288672859,255,0.157886,0.104189,0.053697,53,1293,1,127488,4,1,1,2,1,1,0,0,1,3,1,0,Worms,1
5731,3.804986,tcp,smtp,FIN,162,42,194178,2742,53.35105,62,252,405741.3125,5628.404297,78,8,23.633454,89.819219,2515.982015,124.323445,255,2813521786,3026112836,255,0.236468,0.121666,0.114802,1199,65,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
49838,7e-06,ipip,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,Backdoor,1
45798,2.417451,tcp,http,FIN,14,6,1718,268,7.859518,254,252,5281.596191,741.276672,6,1,185.584226,480.246188,19056.1057,948.604875,255,1940788443,1126046975,255,0.051043,0.016211,0.034832,123,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
51986,1.189814,tcp,pop3,FIN,20,24,948,7780,36.140103,62,252,6058.089844,50132.20703,7,10,62.621787,48.805131,2998.008412,2562.057607,255,832955261,3678307294,255,0.092878,0.066527,0.026351,47,324,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
60129,7.146575,rvd,-,INT,4,0,400,0,0.419782,254,0,335.825195,0.0,0,0,2382.19175,0.0,3368.9165,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,4,18,0,Analysis,1
55709,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,2,0,0,0,3,10,0,Backdoor,1
1847,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
7009,8e-06,pgm,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,18,4,0,Analysis,1
